id_pelicula,popularity,release_date,revenue,runtime,title,vote_average,vote_count,tags
27582,9.832342,2011-01-13,51070807.0,93.0,The Mechanic,6.3,1066.0,Action Thriller Crime English CBSFilms MillenniumFilms Chartoff-WinklerProductions ScaredProductions NuImageEntertainmentGmbH JasonStatham BenFoster DonaldSutherland MiniAnden TonyGoldwyn ChristaCampbell KatarzynaWolejnio JeffChase EddieJ.Fernandez JohnMcConnell LaraGrice ArdyBrentCarlson JamesLogan JoshuaBridgewater JoelDavis MarkNutter DavidDahlgren SimonWest
53358,0.405272,2010-10-01,0.0,85.0,Fubar II,6.5,9.0,Comedy English FU2Productions DavidLawrence JamilJabril PaulSpence TerraHazelton RoseMartin MatthewBrennan AndrewSparacino LoriD'AmourHeidt TraceyLawrence HannaLawrence SageLawrence OliverLawrence MichaelDowse
47931,12.334357,2010-10-08,63027681.0,115.0,Elite Squad: The Enemy Within,7.5,477.0,Drama Action Crime Português ZazenProduções Globofilmes Riofilme FeijãoFilmes WagnerMoura IrandhirSantos AndréRamiro PedroVan-Held MariaRibeiro SandroRocha MilhemCortaz TaináMüller SeuJorge AndréMattos AdrianoGarib JúlioAdrião EmílioOrciolloNetto CharlesFricks FabrícioBoliveira PierreSantos CaduFávero LucaBianchi JulianaSchalch RogérioTrindade LucianoVidigal PrazeresBarbosa RoneyVillela RoseAbdallah Thogun KikitoJunqueira JoséPadilha
38322,7.564777,2011-02-16,83615414.0,107.0,"Big Mommas: Like Father, Like Son",5.3,322.0,Crime Comedy Action English TwentiethCenturyFoxFilmCorporation RegencyEnterprises NewRegencyPictures TheCollectiveStudios RunteldatEntertainment FriendlyFilms(II) FriendlyFilmsProductions MartinLawrence BrandonT.Jackson PortiaDoubleday MariMorrow FaizonLove AnaOrtiz SteveWarren MarcJohnJefferies JessicaLucas EmilyRios MichelleAng HenriLubatti LorenzoPisoni TonyCurran BrandonGill ZackMines RhettLindsey KenJeong MaxCasella SusanWalters SherriShepherd SusanGriffiths BrianneGould DawntaviaBullard SusieSpearPurcell LilyChambers JasmineBurke JulietKim BrianLafontaine RamseyLuke JazmiaBattle ChristianiPitts G.ChristopherCarson NilsaCastro CheniqueCharmaine ShaunClay MatthewL.Collins TiffanyCosey MichaelL.Covington OrlandoVargasDiaz NikiEdwards RodneyEdwards CurtisGammage JonGould JoelHarold KeithAllenHayes AngelJackson EliJones ShawnKnowles AlphonseA.LambertJr. ThinaLowe CarmenMatheny ChantalMaurice KenMelde RachelleNeal KatherineNeslund LexiNoel KaylaPerkins GregPerrow C.J.Perry JustinPrice EddieRattanasouk SarahReagin CodyRowlett JoshuaTanksley LisaMarieThomas DeonnaYoung JohnWhitesell
45715,0.864925,2010-05-20,0.0,97.0,The Kings of Mykonos,5.9,9.0,Action Comedy Thriller ScienceFiction English ελληνικά NickGiannopoulos VinceColosimo AlexDimitriades KevinSorbo CostasKilias ZetaMakrypoulia PeterAndrikidis
49018,17.24814,2010-09-13,97009150.0,103.0,Insidious,6.8,1775.0,Horror Thriller English AllianceFilms IMGlobal Stage6Films HauntedMovies PatrickWilson RoseByrne TySimpkins BarbaraHershey LinShaye LeighWhannell AngusSampson AndrewAstor CorbettTuck HeatherTocquigny RubenPla JohnHenryBinder JoshFeldman JosephBishara PhilipFriedman J.Larose KellyDevoto JeannetteSousa BenWoolf JamesWan
20329,8.271179,2008-01-31,30231200.0,129.0,L: Change the World,5.9,74.0,Fantasy Action Thriller ScienceFiction Mystery 日本語 WarnerBros. ShunjiFujimura MayukoFukuda SeiHiraizumi KenichiMatsuyama RenjiIshibashi HideoNakata
60307,8.425361,2011-03-25,72417394.0,99.0,Diary of a Wimpy Kid: Rodrick Rules,6.3,250.0,Family Comedy English Fox2000Pictures ColorForce ZacharyGordon DevonBostick RachaelHarris RobertCapron SteveZahn ConnorFielding OwenFielding PeytonList KaranBrar FranKranz GraysonRussell LaineMacNeil TerenceKelly BelitaMoreno AndrewMcNee AlfHumphreys JakobDavies TerylRothery SpencerDrever DavidBowers
46523,4.330658,2010-12-09,8786756.0,84.0,New Kids Turbo,6.3,73.0,Action Comedy Nederlands ComedyCentral Eyeworks TimHaars HuubSmit WesleyvanGaalen FlipvanderKuil SteffenHaars TheoMaassen NicolevanNierop ReinoutOerlemans HansTeeuwen FrankLammers LarsBoekhorst PeterAerts AnnemiekeBakker MarcoMaas RuudMatthijssen BartdeRijk DaanvanDijsseldonk SamuelBoth DjimLeenheers ChungHwaChao GuidoPollemans FilipBolluyt HarryvanRijthoven HenryvanLoon BobWilbers SteffenHaars FlipvanderKuil
41446,10.000721,2011-04-11,97138686.0,111.0,Scream 4,6.1,930.0,Horror Mystery English DimensionFilms DavidArquette NeveCampbell CourteneyCox EmmaRoberts HaydenPanettiere AnthonyAnderson AdamBrody RoryCulkin MaryMcDonnell MarleyShelton AlisonBrie MarielleJaffe NicoTortorella ErikKnudsen AnnaPaquin KristenBell LucyHale ShenaeGrimes BrittRobertson AimeeTeegarden RogerL.Jackson NancyO'Dell JustinMichaelBrandt DredanMcFall WesCraven
46195,10.403228,2011-04-03,484635760.0,96.0,Rio,6.5,2213.0,Animation Adventure Comedy Family English Português BlueSkyStudios TwentiethCenturyFoxAnimation JesseEisenberg AnneHathaway LeslieMann JaneLynch Will.i.am WandaSykes GeorgeLopez JamieFoxx RodrigoSantoro JemaineClement JakeT.Austin TracyMorgan CarlosPonce CarlosSaldanha
10195,29.158489,2011-04-21,449326618.0,115.0,Thor,6.6,6678.0,Adventure Fantasy Action English MarvelStudios ChrisHemsworth NataliePortman TomHiddleston AnthonyHopkins StellanSkarsgård KatDennings ClarkGregg ColmFeore IdrisElba RayStevenson TadanobuAsano JoshDallas JaimieAlexander ReneRusso MaximilianoHernández RichardCetrone DarrenKendrick JoshuaCox JamieMcShane J.MichaelStraczynski StanLee SamuelL.Jackson JeremyRenner AdrianaBarraza JusticeJesseSmith JosephGatt LukeMassy JasonCamp BuddySosthand BlakeSilver DaleGodboldo PatrickO'BrienDemsey KennethBranagh
56780,3.4949,2011-04-14,4627375.0,97.0,Atlas Shrugged Part I,5.0,61.0,Drama Thriller ScienceFiction Mystery English AtlasProductions TaylorSchilling PaulJohansson MichaelO'Keefe GrantBowler EdiGathegi PatrickFischler GrahamBeckel ArminShimerman NavidNegahban ChristinaPickles JonPolito MatthewMarsden GeoffPierson MichaelLerner MelFair JuneSquibb PaulJohansson
51497,1.420361,2011-04-20,626137675.0,130.0,Fast Five,7.1,2491.0,Action Thriller Crime English Español Português Italiano UniversalPictures OriginalFilm OneRaceProductions VinDiesel PaulWalker JordanaBrewster TyreseGibson Ludacris MattSchulze SungKang GalGadot TegoCalderón DonOmar JoaquimdeAlmeida DwayneJohnson ElsaPataky MichaelIrby FernandoChien AlimiBallard YorgoConstantine GeoffMeed JosephMelendez JeirmarieOsorio MarkHicks EstebanCueto CoreyMichaelEubanks LuisDaSilvaJr. LuisGonzaga CarlosSanchez BenjaminBlankenship PedroGarcía ArturoGaskins JayJackson ArleneSantana KentShocknek SharonTay AndyRosaAdler EvaMendes MichelleRodriguez JustinLin
1865,27.88772,2011-05-14,1045713802.0,136.0,Pirates of the Caribbean: On Stranger Tides,6.4,5068.0,Adventure Action Fantasy English Español WaltDisneyPictures JerryBruckheimerFilms MovingPictureCompany(MPC) JohnnyDepp PenélopeCruz IanMcShane KevinMcNally GeoffreyRush SamClaflin AstridBergès-Frisbey StephenGraham GregEllis DamianO'Hare ÓscarJaenada RichardGriffiths KeithRichards GemmaWard JudiDench IanMercer RobbieKay ChristopherFairbank YukiMatsuzaki SteveEvets BronsonWebb DerekMears DeobiaOparei SebastianArmesto AntonLesser RogerAllam PaulBazely RichardThomson DannyLeBoyer AlanJ.Utley-Moore LukeRoberts EmiliaJones SanyaHughes DanielIngs LeJon SiegfriedPeters RobMarshall
45243,21.893532,2011-05-25,254455986.0,102.0,The Hangover Part II,6.2,3836.0,Comedy English ภาษาไทย LegendaryPictures LivingFilms GreenHatFilms WarnerBros. BradleyCooper EdHelms ZachGalifianakis JustinBartha KenJeong PaulGiamatti MikeTyson JeffreyTambor MasonLee JamieChung SashaBarrese GillianVigman AroonSeeboonruang NirutSirichanya YasminLee NickCassavetes SondraCurrie BryanCallen BrodyStevens MichaelBerryJr. AndrewHoward PenpakSirikul CrystaltheMonkey ManelSoler ToddPhillips
23116,2.286217,2009-09-22,0.0,99.0,Loose Change 9/11: An American Coup,6.5,31.0,Documentary English Français Español CollectiveMindsMediaCompany MicrocinemaInternational MorningstarEntertainment Brown&Stretic TheFrankfurtGroup FrankfurtKurnitKlein&Selz DanielSunjata DylanAvery
49444,11.481921,2011-05-25,665692281.0,91.0,Kung Fu Panda 2,6.7,1925.0,Animation Family English DreamWorksAnimation JackBlack AngelinaJolie DustinHoffman GaryOldman JackieChan LucyLiu SethRogen DavidCross MichelleYeoh JamesHong DannyMcBride DennisHaysbert Jean-ClaudeVanDamme VictorGarber MikeBell JasonBertsch MichaelDeMaio ShaneGlick LenaGolia AprilHong JosephIzzo AlexandraGoldJourden StephenKearin LiamKnight PaulMazursky DanO'Connor JeremyShipp MaurySterling FredTatasciore LaurenTom RomyRosemont ConradVernon JenniferYuhNelson
49538,0.738633,2011-05-24,353624124.0,132.0,X-Men: First Class,7.1,5252.0,Action ScienceFiction Adventure Deutsch English Español Français Pусский IngeniousFilmPartners IngeniousMedia TwentiethCenturyFoxFilmCorporation Donners'Company DuneEntertainment DuneEntertainmentIII MarvelEntertainment BadHatHarryProductions BigScreenProductions JamesMcAvoy MichaelFassbender JenniferLawrence KevinBacon RoseByrne NicholasHoult JanuaryJones JasonFlemyng LucasTill CalebLandryJones ZoëKravitz OliverPlatt EdiGathegi ÁlexGonzález MattCraven RadeSerbedzija GlennMorshower MichaelIronside MorganLily LaurenceBelcher BethGoddard BillMilner DonCreech DemetriGoritsas JamesRemar RayWise BrendanFehr HughJackman RebeccaRomijn DavidAgranov NeilFingleton CoreyJohnson AnnabelleWallis ÉvaMagyar TonyCurran RandallBatinkoff ArthurDarbinyan GeorgNikoloff JamesFaulkner LudgerPistor WilfriedHochholdinger MatthewVaughn
56272,4.118699,2010-03-14,10.0,98.0,Elektra Luxx,4.7,49.0,Action Comedy Drama English GatoNegroFilms CarlaGugino JosephGordon-Levitt TimothyOlyphant AdriannePalicki EmmanuelleChriqui MalinÅkerman KathleenQuinlan LucyPunch MarleyShelton AmyRosoff JustinKirk VincentKartheiser MattGerald TraciDinwiddie ChristineLakin MelissaOrdway EmmaBell JulianneMoore SebastianGutierrez
35688,2.576815,2010-04-02,60072596.0,121.0,Why Did I Get Married Too?,6.1,29.0,"Comedy Romance English LionsGateFilms TheTylerPerryCompany TylerPerry JanetJackson JillScott SharonLeal MalikYoba RichardT.Jones TashaSmith MichaelJaiWhite LouisGossett,Jr. CicelyTyson TylerPerry"
38356,4.503505,2011-06-28,1123746996.0,154.0,Transformers: Dark of the Moon,6.1,3351.0,Action ScienceFiction Adventure English ParamountPictures DiBonaventuraPictures IndochinaProductions HasbroStudios ShiaLaBeouf JohnMalkovich KenJeong FrancesMcDormand JoshDuhamel TyreseGibson HugoWeaving LeonardNimoy JohnTurturro RosieHuntington-Whiteley PatrickDempsey AlanTudyk PeterCullen GlennMorshower CharlieAdler RobertFoxworth JamesRemar FrankWelker JessHarnell TomKenny RenoWilson RonBottitta ScottKrinsky JohnDiMaggio JulieWhite KevinDunn KeithSzarabajka GeorgeCoe DerekMiller KatherineSigismund DavidHill AndrewDaly LesterSpeight BuzzAldrin BillO'Reilly MarkRyan FrancescoQuinn FrankWelker StephenMonroeTaylor WilliamHWorden MichaelBay
51540,9.856955,2011-07-08,117000000.0,98.0,Horrible Bosses,6.4,2341.0,Comedy Crime English NewLineCinema RatEntertainment JenniferAniston JasonBateman CharlieDay JasonSudeikis ColinFarrell JamieFoxx DonaldSutherland LindsaySloane JohnFrancisDaley KevinSpacey JulieBowen MeghanMarkle SteveWiebe MichaelAlbala JenniferHasty ReginaldBallard GeorgeBack BarryLivingston CeliaFinkelstein P.J.Byrne SethGordon
49013,13.693002,2011-06-11,559852396.0,106.0,Cars 2,5.8,2088.0,Animation Family Adventure Comedy English 日本語 Italiano Français WaltDisneyPictures PixarAnimationStudios OwenWilson LarrytheCableGuy MichaelCaine EmilyMortimer JohnTurturro EddieIzzard ThomasKretschmann JoeMantegna PeterJacobson BruceCampbell TonyShalhoub DarrellWaltrip GuidoQuaroni BrentMusburger JasonIsaacs DavidHobbs StanleyTownsend LloydSherr PaulDooley MichelMichelis SigHansen FrancoNero VanessaRedgrave BonnieHunt CheechMarin JeniferLewis MichaelWallis KatherineHelmond JohnRatzenberger JeffGarlin PatrickWalker LewisHamilton VeliborTopic JohnMainieri BradLewis RichardKind EdieMcClurg TeresaGallagher JeffGordon JohnLasseter MarkWinterbottom FernandoAlonso VitalyPetrov JanNilsson MemoRojas JacquesVilleneuve SebastianVettel JohnLasseter BradLewis
12445,24.990737,2011-07-07,1342000000.0,130.0,Harry Potter and the Deathly Hallows: Part 2,7.9,6141.0,Family Fantasy Adventure English WarnerBros. HeydayFilms DanielRadcliffe RupertGrint EmmaWatson AlanRickman MaggieSmith HelenaBonhamCarter EmmaThompson RobbieColtrane RalphFiennes GemmaJones ClémencePoésy WarwickDavis DomhnallGleeson JamesPhelps OliverPhelps JimBroadbent MarkWilliams PaulineStone DavidThewlis SuzieToase NataliaTena GeorgeHarris CiaránHinds JulieWalters DavidRyall ArbenBajraktaraj PeterMullan DavidBradley MiriamMargolyes TimothySpall JasonIsaacs RalphIneson HelenMcCrory ChrisRankin TomFelton RodHunt DaveLegeno NickMoran GuyHenry BonnieWright EvannaLynch AnnaShaffer MatthewLewis DevonMurray AlfieEnoch JessieCave ShefaliChowdhury AfshanAzad LouisCordice JoshHerdman ScarlettByrne IsabellaLaughland JamieMarks KatieLeung GeorginaLeonidas FreddieStroma JohnHurt KellyMacdonald MichaelGambon GaryOldman AdrianRawlins GeraldineSomerville AnthonyAllgood RustyGoffe BennNorthover IanPeck HebeBeardsall WilliamMelling SianGracePhillips SuzanneToase AmberEvans RubyEvans JonKey PhilipWright GarySayer TonyAdkins PenelopeMcGhie EllieDarcey-Alden AriellaParadise BenedictClarke AlfieMcIlwain RohanGotobed TobyPapworth PeterG.Reed JudithSharp EmilHostina BobYvesVanHellenbergHubar GranvilleSaxton TonyKirwood AshleyMcGuire ArthurBowen DaphnedeBeistegui WillDunn JadeGordon BertieGilbert HelenaBarlow RyanTurner JamieCampbellBower LukeNewberry SeanBiggerstaff LesliePhillips GrahamDuff DavidYates
1771,19.323582,2011-07-22,370569774.0,124.0,Captain America: The First Avenger,6.6,7174.0,Action Adventure ScienceFiction Français Norsk English ParamountPictures MarvelStudios ChrisEvans HugoWeaving TommyLeeJones HayleyAtwell SebastianStan DominicCooper SamuelL.Jackson StanleyTucci TobyJones NatalieDormer AmandaRighetti RichardArmitage BrunoRicci NealMcDonough DerekLuke KennethChoi J.J.Feild StanLee MichaelBrandon MartinSherman WilliamHope LexShrapnel OscarPearce NicholasPinnock MarekOravec DavidBradley LeanderDeeny SamHoare JennaColeman SophieColquhoun SimonKunz KieranO'Connor DougCockle BenBatt MollieFitzgerald DamonDriver DavidMcKail AmandaWalker RichardFreeman KatherinePress SergioCovino MarcelloWalton AnatoleTaubman JanPohl ErichRedman RosannaHoult NaomiSlights KirstyMather LauraHaddock JamesPayton RonanRaftery NickHendrix LukeAllen-Gale JackGordon BenUttley PatrickMonckeberg JoeJohnston
41513,10.219758,2011-07-29,563749323.0,103.0,The Smurfs,5.5,1201.0,Animation Family Adventure Comedy Fantasy English ColumbiaPictures SonyPicturesAnimation KernerEntertainmentCompany HankAzaria NeilPatrickHarris JaymaMays SofíaVergara TimGunn JonathanWinters KatyPerry FredArmisen AlanCumming AntonYelchin GeorgeLopez PaulaPizzi JoanRivers LizSmith TomColicchio OliviaPalermo MichaelMusto JeffFoxworthy PaulReubens GaryBasaraba JohnOliver KenanThompson B.J.Novak JoelMcCrary JohnKassir TomKane WolfgangPuck FrankWelker MarkDoherty RajaGosnell
12819,8.16645,2010-09-17,39300000.0,88.0,Alpha and Omega,5.3,125.0,Family Animation English LionsGateFamilyEntertainment RelativityMedia CrestAnimationProductions HaydenPanettiere JustinLong DennisHopper ChristinaRicci DannyGlover ChristineLakin VickiLewis BitsieTulloch EricPrice KevinSussman ChrisCarmack BrianDonovan BenGluck AnthonyBell
45839,2.483323,2010-09-18,0.0,89.0,FRED: The Movie,3.5,34.0,Comedy Family English DerfFilms VarsityPictures LucasCruikshank JennetteMcCurdy JakeWeary PixieLott JohnCena OscarNunez SiobhanFallon ClayWeiner
51620,11.086032,2010-11-12,0.0,96.0,Death Race 2,5.5,323.0,Action Thriller ScienceFiction English MoonlightingFilms CCCapitalArtsEntertainmentSRL LukeGoss SeanBean DannyTrejo VingRhames TanitPhoenix RobinShou FredKoehler JoeVaz SeanHiggs LaurenCohan PatrickLyster DeobiaOparei HenieBosman WarrickGrier DannyKeogh RyanKruger RobynLeAnnScott AlexLorre StephenJennings RoelReiné
63943,0.749665,2010-10-19,3867000.0,103.0,West Is West,6.3,15.0,Comedy English ਪੰਜਾਬੀ BBCFilms AssassinFilms AqibKhan OmPuri LindaBassett RobertPugh JimiMistry VanessaHehir LesleyNicol ZitaSattar IlaArun VijayRaaz EmilMarwa NadimSawalha ThomasRussell AndydeEmmony
61791,41.613762,2011-08-03,482860185.0,105.0,Rise of the Planet of the Apes,7.0,4452.0,Thriller Action Drama ScienceFiction English IngeniousFilmPartners IngeniousMedia TwentiethCenturyFoxFilmCorporation DuneEntertainment DuneEntertainmentIII CherninEntertainment BigScreenProductions JamesFranco FreidaPinto JohnLithgow BrianCox TomFelton AndySerkis DavidOyelowo TylerLabine JamieHarris TyOlsson DavidHewlett ChelahHorsdal JesseReid JoeyRoche MadisonBell MakenaJoy B.J.Harrison MattieHawkinson KarinKonoval TerryNotary RichardRidings ChristopherGordon DevynDalton JayCaputo LeahGibson TracySpiridakos ChrisShields LaurenWatson RupertWyatt
55779,12.912491,2011-08-12,157887643.0,92.0,Final Destination 5,5.9,892.0,Horror Mystery English 广州话/廣州話 NewLineCinema PracticalPictures ParallelZide EmmaBell NicholasD'Agosto MilesFisher EllenWroe JacquelineMacInnesWood P.J.Byrne ArlenEscarpeta DavidKoechner CourtneyB.Vance TonyTodd BrentStait StevenQuale
55465,10.724679,2011-11-04,35387212.0,108.0,A Very Harold & Kumar Christmas,6.0,335.0,Comedy English NewLineCinema MandatePictures NeilPatrickHarris JohnCho EliasKoteas DanneelAckles KalPenn PattonOswalt IsabellaGielniak AustinBickel IngaR.Wilson BrettGelman DannyTrejo PaulaGarcés ThomasLennon EricKissack AmirBlumenfeld BobbyLee EstebanAndresCruz EddieKayeThomas DanaDeLorenzo DanLevy DavidBurtka GarethReynolds JakeJohnson RichardRiehle ToddStrauss-Schulson
58151,9.665251,2011-08-18,24922237.0,106.0,Fright Night,6.0,617.0,Horror Comedy English TouchstonePictures AntonYelchin ColinFarrell ToniCollette ChristopherMintz-Plasse DavidTennant ImogenPoots EmilyMontague DaveFranco WillDenton ChrisSarandon SandraVergara PaulaFrancis LisaLoeb GracePhipps CharlieB.Brown MaryElizabethPohl CraigGillespie
21786,5.319439,2006-10-13,0.0,97.0,Cold Prey,6.3,91.0,Drama Horror Mystery Thriller Norsk Fantefilm IngridBolsøBerdal ViktoriaWinge RolfKristianLarsen TomasAlfLarsen EndreMartinMidtstigen RuneMelby ErikSkjeggedal TonieLunde HallvardHolmen RoarUthaug
52015,7.814255,2010-09-30,33245.0,98.0,Stake Land,6.2,290.0,Drama Horror Action Thriller ScienceFiction English GlassEyePix BelladonnaProductions OffHollywoodPictures DanielleHarris KellyMcGillis NickDamici ConnorPaolo GregoryJones TraciHovel MarianneHagan JamesGodwin TimHouse MichaelCerveris SeanNelson AdamScarimbolo ChanceKelly SeamusBoyle JimMickle
40016,2.52968,2010-02-27,0.0,95.0,Birdemic: Shock and Terror,2.1,69.0,Horror ScienceFiction English AlanBagh WhitneyMoore JanaeCaster ColtonOsborne AdamSessa CatherineBatcha PatsyvanEttinger DamienCarter RickCamp StephenGustavson DannyWebber MonaLisaMoon NatalieYonkers LauraCassidy BonnieSteiger EricSwartz ZoyaShybkouskaya CameronPalmer MilanLee JamesNguyen
69798,5.747681,2011-08-19,88025781.0,97.0,The Inbetweeners Movie,6.2,341.0,Comedy English Channel4TelevisionCorporation SimonBird JamesBuckley BlakeHarrison LydiaRoseBewley LauraHaddock EmilyHead TamlaKari JessicaKnappett TheoBarklem-Biggs TheoJames AnthonyStewartHead VictoriaWilling GregDavies HenryLloyd-Hughes BelindaStewart-Wilson MiltosYerolemou JoeThomas BenPalmer
72914,2.255345,2010-04-16,0.0,97.0,"Fat, Sick & Nearly Dead",7.1,49.0,Documentary English JoeCross PhilRiverstone AmyBadberg MervCross VirginiaCross JoeCross KurtEngfehr
24428,89.887648,2012-04-25,1519557910.0,143.0,The Avengers,7.4,12000.0,ScienceFiction Action Adventure English ParamountPictures MarvelStudios RobertDowneyJr. ChrisEvans MarkRuffalo ChrisHemsworth ScarlettJohansson JeremyRenner TomHiddleston ClarkGregg CobieSmulders StellanSkarsgård SamuelL.Jackson GwynethPaltrow PaulBettany JennyAgutter WalterPerez PowersBoothe StanLee ArthurDarbinyan DonaldLi AshleyJohnson HarryDeanStanton AliciaSixtos DieterRiesle JamieMcShane JeffWolfe JerzySkolimowski MaximilianoHernández AlexisDenisof JamesEckhouse EnverGjokaj DamionPoitier TinaBenko KirillNikiforov M'laahKaurSingh RashmiRustagi WarrenKole JesseGarcia KennethTigar JoshCowdery KatsumiKomatsu YumikoKomatsu MomokoKomatsu RobertClohessy FernandaToker AndreaVecchio RobinSwoboda BrentMcGee MichaelZhang William-ChristopherStephens KelleyRobins RomyRosemont PatKiernan ThomasRoberts JillianMorgese CatherineAnderson RicardoAndres LoganBennett MayankBhatter SharitaBone JasonBotsford MaryKateCampbell GeneN.Chavez LaylaCushman RobertDean RickDremann JeffreyFeingold LouFerrigno RodFielder EricFrank IsraelHall CarmenDeeHarris AlexanderChristopherJones MikeKarban DemoineKinney AndrewKnode AnnetteLawless KimberlyJ.Mahoney ToddManes JorgeMardel TiffanySanderMcKenzie MichaelMcMillan SeanMeehan JotiNagra HollyNeelie CalebDanielNoal JosephO'Brien JeremyOrr NatePaige MartinPalmer MariaPerossa CalebPieplow AlexanderDanielPimentel FrankPowers JaimePowers BrentReichert KellyRuble GinaSarno RobertB.SchneiderIV JeffSeich ChristinaShaffer AlondaShevette DouglasSlygh ColinStrause RobertP.Thitoff GeorgeThomas ShaneThompson JerryLeeTucker TaiUrban ChrisVaina SandraWeston SethZielicke AlexDeCourville DebbieScaletta Andrea-NicholeOlivas TinaGrimm JossWhedon
